"Date","Date_original","TIMESTAMP_DAY","Year","AirT","DATE","RH","VP","VP_long_term","VPD","VPD_VPlongterm","VPD_data.range","precip","NetRad","Eto","Extra_date","Month","DOY","TA_Svgt","Model.P..Richards.growth.model..4P.","Mechanistic.Growth.Model..3P.","Week","DOY_cont","ETo_mm","Ta_1_1_1","RH_1_1_1","ETo_mm_pred.VPD","ETo_mm_pred_AirT","ETo_mm.combined"
1993-12-05,"5-Dec","12/05/1993",1993,-7,"12/05/1993",88,0.5914764338,4.6,0.043296075,0.0904918033,"Bad",2.6,NA,NA,"",12,339,NA,0.00069505,0.07473739,49,NA,NA,NA,NA,0.102134402973714,0,0.102134402973714
1993-12-06,"6-Dec","12/06/1993",1993,-10.6,"12/06/1993",81,0.4458220229,3.9,0.0516707724,0.1214754098,"Bad",0,NA,NA,"",12,340,NA,0.00070475,0.09835769,49,NA,NA,NA,NA,0.127643826202027,0,0.127643826202027
1993-12-07,"7-Dec","12/07/1993",1993,-1.2,"12/07/1993",89,0.9159344771,3.3,0.0614592034,0.0595081967,"Bad",7.4,NA,NA,"",12,341,NA,0.00071624,0.12571578,49,NA,NA,NA,NA,0.15708127341368,0.107633469911008,0.15708127341368
1993-12-08,"8-Dec","12/08/1993",1993,0.2,"12/08/1993",96,1.0146551169,5.4,0.0247575849,0.0354098361,"Bad",3.7,NA,NA,"",12,342,NA,0.00067399,0.02174181,49,NA,NA,NA,NA,0.0445861019739791,0.184158858352627,0.0445861019739791
1993-12-09,"9-Dec","12/09/1993",1993,1.6,"12/09/1993",87,1.1226677735,2.9,0.0890275544,0.0618032787,"Bad",0.5,NA,NA,"",12,343,NA,0.0007495,0.20134394,49,NA,NA,NA,NA,0.237844979165156,0.263611416592255,0.237844979165156
1993-12-10,"10-Dec","12/10/1993",1993,1,"12/10/1993",79,1.0751923014,1.1,0.1377321338,0.0378688525,"Bad",0,NA,NA,"",12,344,NA,0.00081159,0.32996415,50,NA,NA,NA,NA,0.373097720466103,0.229194806011937,0.373097720466103
1993-12-11,"11-Dec","12/11/1993",1993,-0.6,"12/11/1993",90,0.9571512215,3.4,0.0583862245,0.0557377049,"Bad",0.4,NA,NA,"",12,345,NA,0.00071262,0.1171558,50,NA,NA,NA,NA,0.147883276478542,0.140078645658037,0.147883276478542
1993-12-12,"12-Dec","12/12/1993",1993,-3.2,"12/12/1993",88,0.7896522868,3.2,0.0578025474,0.0629508197,"Bad",0.6,NA,NA,"",12,346,NA,0.00071193,0.11552696,50,NA,NA,NA,NA,0.146131726950391,0.00317627991037772,0.146131726950391
1993-12-13,"13-Dec","12/13/1993",1993,-4.2,"12/13/1993",82,0.7324987147,1.6,0.0804283589,0.0472131148,"Bad",0,NA,NA,"",12,347,NA,0.00073898,0.17797715,50,NA,NA,NA,NA,0.212988061748833,0,0.212988061748833
1993-12-14,"14-Dec","12/14/1993",1993,-3.3,"12/14/1993",76,0.7837644293,0.8,0.1147431124,0.0314754098,"Bad",0,NA,NA,"",12,348,NA,0.00078174,0.2700344,50,NA,NA,NA,NA,0.310410412995706,0,0.310410412995706
1993-12-15,"15-Dec","12/15/1993",1993,-8.7,"12/15/1993",84,0.5181339063,2.5,0.0505698693,0.0655737705,"Bad",0,NA,NA,"",12,349,NA,0.00070347,0.09526395,50,NA,NA,NA,NA,0.124307585415027,0,0.124307585415027
1993-12-16,"16-Dec","12/16/1993",1993,-8.2,"12/16/1993",88,0.5388167004,3.2,0.0394413825,0.0629508197,"Bad",1.5,NA,NA,"",12,350,NA,0.00069062,0.06379882,50,NA,NA,NA,NA,0.0902916403741782,0,0.0902916403741782
1993-12-17,"17-Dec","12/17/1993",1993,-6.2,"12/17/1993",86,0.6290733667,2.8,0.0537228655,0.0642622951,"Bad",2.3,NA,NA,"",12,351,NA,0.00070715,0.10411538,51,NA,NA,NA,NA,0.133848840994208,0,0.133848840994208
1993-12-18,"18-Dec","12/18/1993",1993,-1.2,"12/18/1993",86,0.9159344771,2.5,0.0782208043,0.0573770492,"Bad",2.1,NA,NA,"",12,352,NA,0.0007363,0.17194602,51,NA,NA,NA,NA,0.206558256317155,0.107633469911008,0.206558256317155
1993-12-19,"19-Dec","12/19/1993",1993,0.4,"12/19/1993",95,1.0294997906,5.7,0.0313997436,0.0467213115,"Bad",13.7,NA,NA,"",12,353,NA,0.00068147,0.04084265,51,NA,NA,NA,NA,0.0653777416415183,0.195327443250061,0.0653777416415183
1993-12-20,"20-Dec","12/20/1993",1993,0.6,"12/20/1993",91,1.0445361264,4.8,0.0573450333,0.0708196721,"Bad",14,NA,NA,"",12,354,NA,0.00071139,0.11424953,51,NA,NA,NA,NA,0.144757773144526,0.20655608060535,0.144757773144526
1993-12-21,"21-Dec","12/21/1993",1993,-3.7,"12/21/1993",89,0.7605999927,4.4,0.0510362595,0.0793442623,"Bad",19,NA,NA,"",12,355,NA,0.00070401,0.09657501,51,NA,NA,NA,NA,0.125721591883674,0,0.125721591883674
1993-12-22,"22-Dec","12/22/1993",1993,-6.4,"12/22/1993",87,0.6194806276,2.8,0.0491248138,0.0596721311,"Bad",1.3,NA,NA,"",12,356,NA,0.00070179,0.09119789,51,NA,NA,NA,NA,0.119920559939805,0,0.119920559939805
1993-12-23,"23-Dec","12/23/1993",1993,-1.9,"12/23/1993",88,0.869839277,3,0.0636722351,0.0590163934,"Bad",0.7,NA,NA,"",12,357,NA,0.00071886,0.13186404,51,NA,NA,NA,NA,0.163680716476921,0.0704346067976658,0.163680716476921
1993-12-24,"24-Dec","12/24/1993",1993,-1.1,"12/24/1993",87,0.9226929008,3.1,0.073169547,0.0660655738,"Bad",0.8,NA,NA,"",12,358,NA,0.00073021,0.15809561,52,NA,NA,NA,NA,0.191770482829684,0.11300481672788,0.191770482829684
1993-12-25,"25-Dec","12/25/1993",1993,-3.3,"12/25/1993",84,0.7837644293,2,0.0764954083,0.0524590164,"Bad",0.1,NA,NA,"",12,359,NA,0.00073421,0.1672229,52,NA,NA,NA,NA,0.201518890766824,0,0.201518890766824
1993-12-26,"26-Dec","12/26/1993",1993,0.2,"12/26/1993",81,1.0146551169,1.5,0.1175985281,0.0467213115,"Bad",0.3,NA,NA,"",12,360,NA,0.00078539,0.27755329,52,NA,NA,NA,NA,0.318307316635713,0.184158858352627,0.318307316635713
1993-12-27,"27-Dec","12/27/1993",1993,-4.7,"12/27/1993",72,0.7053214583,0.5,0.1204689051,0.0229508197,"Bad",0,NA,NA,"",12,361,NA,0.00078908,0.28508997,52,NA,NA,NA,NA,0.326213707896094,0,0.326213707896094
1993-12-28,"28-Dec","12/28/1993",1993,-4.2,"12/28/1993",74,0.7324987147,0.7,0.1161742961,0.0298360656,"Bad",0.4,NA,NA,"",12,362,NA,0.00078357,0.27380568,52,NA,NA,NA,NA,0.314372440534144,0,0.314372440534144
1993-12-29,"29-Dec","12/29/1993",1993,-8.1,"12/29/1993",81,0.5430401631,1.7,0.0629383549,0.0529508197,"Bad",2.4,NA,NA,"",12,363,NA,0.00071799,0.12982668,52,NA,NA,NA,NA,0.161494500481825,0,0.161494500481825
1993-12-30,"30-Dec","12/30/1993",1993,-5.9,"12/30/1993",92,0.6437096399,4.7,0.0314130304,0.0616393443,"Bad",3,NA,NA,"",12,364,NA,0.00068149,0.04088073,52,NA,NA,NA,NA,0.0654191384006317,0,0.0654191384006317
1993-12-31,"31-Dec","12/31/1993",1993,-15.3,"12/31/1993",92,0.3040011098,4.2,0.0148352542,0.0550819672,"Bad",0.2,NA,NA,"",12,365,NA,0.00066295,-0.0070292,53,NA,NA,NA,NA,0.0131627560822201,0,0.0131627560822201
1994-01-01,"1-Jan","01/01/1994",1994,-8.7,"01/01/1994",91,0.5181339063,3.9,0.0284455515,0.0575409836,"Bad",0.5,NA,NA,"",1,1,NA,0.00067814,0.03236295,1,NA,NA,NA,NA,0.0561543428216288,0,0.0561543428216288
1994-01-02,"2-Jan","01/02/1994",1994,-10.7,"01/02/1994",83,0.4422780277,2,0.0458642315,0.0557377049,"Bad",0.6,NA,NA,"",1,2,NA,0.00069801,0.08200175,1,NA,NA,NA,NA,0.109988992949906,0,0.109988992949906
1994-01-03,"3-Jan","01/03/1994",1994,-16.8,"01/03/1994",80,0.2681094734,1.4,0.0327093558,0.0459016393,"Bad",0,NA,NA,"",1,3,NA,0.00068295,0.04459374,1,NA,NA,NA,NA,0.0694542931837858,0,0.0694542931837858
1994-01-04,"4-Jan","01/04/1994",1994,-9.2,"01/04/1994",75,0.4981595049,0.8,0.0759693245,0.0327868852,"Bad",0,NA,NA,"",1,4,NA,0.00073358,0.16578117,1,NA,NA,NA,NA,0.199979923773258,0,0.199979923773258
1994-01-05,"5-Jan","01/05/1994",1994,-13.9,"01/05/1994",81,0.3413023468,1.5,0.039556942,0.0467213115,"Bad",0.3,NA,NA,"",1,5,NA,0.00069076,0.06412736,1,NA,NA,NA,NA,0.0906476075883561,0,0.0906476075883561
1994-01-06,"6-Jan","01/06/1994",1994,-7.6,"01/06/1994",88,0.5646016725,2.8,0.0413288424,0.0550819672,"Bad",1.8,NA,NA,"",1,6,NA,0.00069279,0.06916019,1,NA,NA,NA,NA,0.0960984986761669,0,0.0960984986761669
1994-01-07,"7-Jan","01/07/1994",1994,-7.9,"01/07/1994",89,0.5515753947,3.2,0.037010709,0.057704918,"Bad",1.3,NA,NA,"",1,7,NA,0.00068785,0.05687952,1,NA,NA,NA,NA,0.0827908233495142,0,0.0827908233495142
1994-01-08,"8-Jan","01/08/1994",1994,-2.8,"01/08/1994",84,0.813597408,2.3,0.079407107,0.0603278689,"Bad",9.1,NA,NA,"",1,8,NA,0.00073774,0.1751887,2,NA,NA,NA,NA,0.210016006157034,0.0236220162603046,0.210016006157034
1994-01-09,"9-Jan","01/09/1994",1994,-5.1,"01/09/1994",81,0.6842272158,1.5,0.0793019343,0.0467213115,"Bad",0,NA,NA,"",1,9,NA,0.00073761,0.17490138,2,NA,NA,NA,NA,0.209709689266106,0,0.209709689266106
1994-01-10,"10-Jan","01/10/1994",1994,-7.6,"01/10/1994",80,0.5646016725,1.3,0.068881404,0.0426229508,"Bad",0,NA,NA,"",1,10,NA,0.00072506,0.14628261,2,NA,NA,NA,NA,0.179134072814104,0,0.179134072814104
1994-01-11,"11-Jan","01/11/1994",1994,-4.9,"01/11/1994",84,0.6947033567,2.1,0.0678030476,0.0550819672,"Bad",0.5,NA,NA,"",1,11,NA,0.00072378,0.14330396,2,NA,NA,NA,NA,0.175944337874229,0,0.175944337874229
1994-01-12,"12-Jan","01/12/1994",1994,-9.3,"01/12/1994",90,0.4942477633,3.2,0.0301491136,0.0524590164,"Bad",5.8,NA,NA,"",1,12,NA,0.00068006,0.0372559,2,NA,NA,NA,NA,0.0614777764735808,0,0.0614777764735808
1994-01-13,"13-Jan","01/13/1994",1994,-13.6,"01/13/1994",94,0.3498068138,4.7,0.0128029294,0.0462295082,"Bad",11,NA,NA,"",1,13,NA,0.00066071,-0.0129575,2,NA,NA,NA,NA,0.00667225332570156,0,0.00667225332570156
1994-01-14,"14-Jan","01/14/1994",1994,-1.4,"01/14/1994",92,0.9025488931,4.3,0.044044386,0.0563934426,"Bad",0.2,NA,NA,"",1,14,NA,0.00069591,0.07685601,2,NA,NA,NA,NA,0.104426006926272,0.0969338857009616,0.104426006926272
1994-01-15,"15-Jan","01/15/1994",1994,-4.1,"01/15/1994",82,0.738044194,2.5,0.0810372525,0.0737704918,"Bad",0.5,NA,NA,"",1,15,NA,0.00073972,0.17963833,3,NA,NA,NA,NA,0.214758039216377,0,0.214758039216377
1994-01-16,"16-Jan","01/16/1994",1994,-2.7,"01/16/1994",76,0.8196832405,1.3,0.1200016264,0.051147541,"Bad",0,NA,NA,"",1,16,NA,0.00078848,0.28386452,3,NA,NA,NA,NA,0.324928772269547,0.0287678049270211,0.324928772269547
1994-01-17,"17-Jan","01/17/1994",1994,1.3,"01/17/1994",75,1.0987034877,0.8,0.1675522819,0.0327868852,"Bad",0,NA,NA,"",1,17,NA,0.0008518,0.40567725,3,NA,NA,NA,NA,0.451451274699072,0.246333901965261,0.451451274699072
1994-01-18,"18-Jan","01/18/1994",1994,0.3,"01/18/1994",71,1.0220536281,0.5,0.1808012868,0.0237704918,"Bad",0,NA,NA,"",1,18,NA,0.00087022,0.43859871,3,NA,NA,NA,NA,0.485223309078882,0.189735664357582,0.485223309078882
1994-01-19,"19-Jan","01/19/1994",1994,-1.6,"01/19/1994",78,0.8893366986,1.4,0.119348985,0.0504918033,"Bad",4.8,NA,NA,"",1,19,NA,0.00078764,0.282152,3,NA,NA,NA,NA,0.323132707745591,0.0862915244922026,0.323132707745591
1994-01-20,"20-Jan","01/20/1994",1994,-2.4,"01/20/1994",89,0.8381833159,3.5,0.0562421005,0.0631147541,"Bad",2.4,NA,NA,"",1,20,NA,0.0007101,0.11116761,3,NA,NA,NA,NA,0.141441936278892,0.0442882134225512,0.141441936278892
1994-01-21,"21-Jan","01/21/1994",1994,-1.9,"01/21/1994",88,0.869839277,3.7,0.0636722351,0.0727868852,"Bad",3.5,NA,NA,"",1,21,NA,0.00071886,0.13186404,3,NA,NA,NA,NA,0.163680716476921,0.0704346067976658,0.163680716476921
1994-01-22,"22-Jan","01/22/1994",1994,-5.6,"01/22/1994",85,0.6586471997,3.5,0.0602662188,0.0860655738,"Bad",0,NA,NA,"",1,22,NA,0.00071483,0.12239577,4,NA,NA,NA,NA,0.153515167372892,0,0.153515167372892
1994-01-23,"23-Jan","01/23/1994",1994,-7.2,"01/23/1994",85,0.5823946694,2.3,0.0532891123,0.056557377,"Bad",3,NA,NA,"",1,23,NA,0.00070664,0.10289935,4,NA,NA,NA,NA,0.132538771859617,0,0.132538771859617
1994-01-24,"24-Jan","01/24/1994",1994,-14.6,"01/24/1994",84,0.3221708578,2.5,0.0314438757,0.0655737705,"Bad",2.3,NA,NA,"",1,24,NA,0.00068152,0.04096913,4,NA,NA,NA,NA,0.0655152379760774,0,0.0655152379760774
1994-01-25,"25-Jan","01/25/1994",1994,-9.2,"01/25/1994",82,0.4981595049,1.6,0.0546979136,0.0472131148,"Bad",0,NA,NA,"",1,25,NA,0.00070829,0.10684699,4,NA,NA,NA,NA,0.136790873524293,0,0.136790873524293
1994-01-26,"26-Jan","01/26/1994",1994,-8.8,"01/26/1994",79,0.5140830383,1.4,0.0658540372,0.0481967213,"Bad",0.1,NA,NA,"",1,26,NA,0.00072145,0.13791224,4,NA,NA,NA,NA,0.170166959525901,0,0.170166959525901
1994-01-27,"27-Jan","01/27/1994",1994,-9,"01/27/1994",78,0.5060656223,1.4,0.0679140065,0.0504918033,"Bad",3.7,NA,NA,"",1,27,NA,0.00072391,0.1436106,4,NA,NA,NA,NA,0.176272773101455,0,0.176272773101455
1994-01-28,"28-Jan","01/28/1994",1994,-12.9,"01/28/1994",76,0.3703889718,1.3,0.0542249455,0.051147541,"Bad",0.4,NA,NA,"",1,28,NA,0.00070773,0.1055223,4,NA,NA,NA,NA,0.135364280932351,0,0.135364280932351
1994-01-29,"29-Jan","01/29/1994",1994,-15.5,"01/29/1994",76,0.2989804288,1.1,0.0437707348,0.0432786885,"Bad",0,NA,NA,"",1,29,NA,0.0006956,0.07608144,5,NA,NA,NA,NA,0.10358826576416,0,0.10358826576416
1994-01-30,"30-Jan","01/30/1994",1994,-14.4,"01/30/1994",77,0.327536967,1.5,0.0459534365,0.056557377,"Bad",0.5,NA,NA,"",1,30,NA,0.00069811,0.08225375,5,NA,NA,NA,NA,0.110261313037563,0,0.110261313037563
1994-01-31,"31-Jan","01/31/1994",1994,-15.5,"01/31/1994",75,0.2989804288,1.2,0.0455945154,0.0491803279,"Bad",0,NA,NA,"",1,31,NA,0.0006977,0.0812397,5,NA,NA,NA,NA,0.109165410779235,0,0.109165410779235
1994-02-01,"1-Feb","02/01/1994",1994,-4.4,"02/01/1994",74,0.7215184197,0.7,0.1144328214,0.0298360656,"Bad",0,NA,NA,"",2,32,NA,0.00078134,0.26921605,5,NA,NA,NA,NA,0.309550364568208,0,0.309550364568208
1994-02-02,"2-Feb","02/02/1994",1994,-5.1,"02/02/1994",76,0.6842272158,0.9,0.1001708644,0.0354098361,"Bad",0.1,NA,NA,"",2,33,NA,0.00076332,0.23132654,5,NA,NA,NA,NA,0.269612102224994,0,0.269612102224994
1994-02-03,"3-Feb","02/03/1994",1994,-6.3,"02/03/1994",71,0.6242606486,0.5,0.1104317087,0.0237704918,"Bad",0,NA,NA,"",2,34,NA,0.00077625,0.25864083,5,NA,NA,NA,NA,0.298426610147291,0,0.298426610147291
1994-02-04,"4-Feb","02/04/1994",1994,-0.5,"02/04/1994",69,0.9641778738,0.4,0.1823260359,0.0203278689,"Bad",0.3,NA,NA,"",2,35,NA,0.00087237,0.44235954,5,NA,NA,NA,NA,0.489069719184433,0.145537102904557,0.489069719184433
1994-02-05,"5-Feb","02/05/1994",1994,-7,"02/05/1994",69,0.5914764338,0.5,0.1118481936,0.0254098361,"Bad",0,NA,NA,"",2,36,NA,0.00077805,0.26238954,6,NA,NA,NA,NA,0.302371829612625,0,0.302371829612625
1994-02-06,"6-Feb","02/06/1994",1994,0.2,"02/06/1994",70,1.0146551169,0.5,0.1856818864,0.0245901639,"Bad",0,NA,NA,"",2,37,NA,0.0008771,0.45061664,6,NA,NA,NA,NA,0.497506369208096,0.184158858352627,0.497506369208096
1994-02-07,"7-Feb","02/07/1994",1994,-10.1,"02/07/1994",71,0.4639236358,0.5,0.0820680912,0.0237704918,"Bad",0,NA,NA,"",2,38,NA,0.00074098,0.18244835,6,NA,NA,NA,NA,0.217751106240774,0,0.217751106240774
1994-02-08,"8-Feb","02/08/1994",1994,-11.1,"02/08/1994",79,0.4283512992,1.5,0.0548718014,0.0516393443,"Bad",0.1,NA,NA,"",2,39,NA,0.00070849,0.10733386,6,NA,NA,NA,NA,0.137315125081562,0,0.137315125081562
1994-02-09,"9-Feb","02/09/1994",1994,-4.6,"02/09/1994",81,0.7106842621,1.5,0.082368306,0.0467213115,"Bad",3.2,NA,NA,"",2,40,NA,0.00074134,0.18326617,6,NA,NA,NA,NA,0.218621972386725,0,0.218621972386725
1994-02-10,"10-Feb","02/10/1994",1994,-4,"02/10/1994",80,0.743626846,1.5,0.0907224752,0.0491803279,"Bad",0.5,NA,NA,"",2,41,NA,0.00075159,0.20592592,6,NA,NA,NA,NA,0.242708977574663,0,0.242708977574663
1994-02-11,"11-Feb","02/11/1994",1994,-11.4,"02/11/1994",76,0.4181636946,1,0.0612191649,0.0393442623,"Bad",0.4,NA,NA,"",2,42,NA,0.00071596,0.12504808,6,NA,NA,NA,NA,0.156364223599415,0,0.156364223599415
1994-02-12,"12-Feb","02/12/1994",1994,-12.5,"02/12/1994",75,0.382628254,0.9,0.0583508087,0.0368852459,"Bad",0,NA,NA,"",2,43,NA,0.00071257,0.117057,7,NA,NA,NA,NA,0.147777038591916,0,0.147777038591916
1994-02-13,"13-Feb","02/13/1994",1994,-8.3,"02/13/1994",75,0.5346224381,1,0.0815299218,0.0409836066,"Bad",0,NA,NA,"",2,44,NA,0.00074032,0.18098168,7,NA,NA,NA,NA,0.216189058569105,0,0.216189058569105
1994-02-14,"14-Feb","02/14/1994",1994,-6.1,"02/14/1994",83,0.633918975,3.5,0.0657373977,0.0975409836,"Bad",0,NA,NA,"",2,45,NA,0.00072132,0.13758924,7,NA,NA,NA,NA,0.16982070709668,0,0.16982070709668
1994-02-15,"15-Feb","02/15/1994",1994,-0.3,"02/15/1994",84,0.9783681849,3.4,0.0954887349,0.0891803279,"Bad",0,NA,NA,"",2,46,NA,0.00075749,0.21876931,7,NA,NA,NA,NA,0.256324984648497,0.156498022161033,0.256324984648497
1994-02-16,"16-Feb","02/16/1994",1994,-0.3,"02/16/1994",81,0.9783681849,1.9,0.1133928726,0.0591803279,"Bad",0,NA,NA,"",2,47,NA,0.00078002,0.26647146,7,NA,NA,NA,NA,0.306665151030817,0.156498022161033,0.306665151030817
1994-02-17,"17-Feb","02/17/1994",1994,-0.1,"02/17/1994",81,0.9927428726,2.8,0.1150588989,0.0872131148,"Bad",0,NA,NA,"",2,48,NA,0.00078214,0.27086699,7,NA,NA,NA,NA,0.31128530840903,0.167517877276237,0.31128530840903
1994-02-18,"18-Feb","02/18/1994",1994,-0.5,"02/18/1994",84,0.9641778738,2.4,0.0941037605,0.0629508197,"Bad",0,NA,NA,"",2,49,NA,0.00075577,0.2150436,7,NA,NA,NA,NA,0.252377861010372,0.145537102904557,0.252377861010372
1994-02-19,"19-Feb","02/19/1994",1994,-6.3,"02/19/1994",84,0.6242606486,2.4,0.0609278393,0.0629508197,"Bad",0,NA,NA,"",2,50,NA,0.00071561,0.12423751,8,NA,NA,NA,NA,0.155493642359376,0,0.155493642359376
1994-02-20,"20-Feb","02/20/1994",1994,-2.4,"02/20/1994",82,0.8381833159,1.9,0.0920325281,0.0560655738,"Bad",0,NA,NA,"",2,51,NA,0.0007532,0.20946216,8,NA,NA,NA,NA,0.246460567491418,0.0442882134225512,0.246460567491418
1994-02-21,"21-Feb","02/21/1994",1994,-4.3,"02/21/1994",82,0.7269901942,2,0.0798235233,0.0590163934,"Bad",0,NA,NA,"",2,52,NA,0.00073825,0.17632604,8,NA,NA,NA,NA,0.211228379567272,0,0.211228379567272
1994-02-22,"22-Feb","02/22/1994",1994,-3.9,"02/22/1994",80,0.7492468857,1.6,0.0914081201,0.0524590164,"Bad",0,NA,NA,"",2,53,NA,0.00075243,0.20777727,8,NA,NA,NA,NA,0.244673316261786,0,0.244673316261786
1994-02-23,"23-Feb","02/23/1994",1994,-2,"02/23/1994",79,0.8634247426,1.8,0.1106047095,0.0619672131,"Bad",0,NA,NA,"",2,54,NA,0.00077647,0.25909896,8,NA,NA,NA,NA,0.298908876437091,0.0651772485660762,0.298908876437091
1994-02-24,"24-Feb","02/24/1994",1994,-2.2,"02/24/1994",79,0.8507211578,2.4,0.1089773803,0.0826229508,"Bad",0.4,NA,NA,"",2,55,NA,0.00077441,0.25478645,8,NA,NA,NA,NA,0.294367805088711,0.0547047266755543,0.294367805088711
1994-02-25,"25-Feb","02/25/1994",1994,-6.3,"02/25/1994",70,0.6242606486,1.6,0.1142396987,0.0786885246,"Bad",0.3,NA,NA,"",2,56,NA,0.0007811,0.26870658,8,NA,NA,NA,NA,0.309014887660895,0,0.309014887660895
1994-02-26,"26-Feb","02/26/1994",1994,-4.2,"02/26/1994",72,0.7324987147,2.3,0.1251107805,0.1055737705,"Bad",0,NA,NA,"",2,57,NA,0.00079508,0.29723235,9,NA,NA,NA,NA,0.338932320959487,0,0.338932320959487
1994-02-27,"27-Feb","02/27/1994",1994,-7,"02/27/1994",75,0.5914764338,1.8,0.0902001562,0.0737704918,"Bad",0,NA,NA,"",2,58,NA,0.00075094,0.20451473,9,NA,NA,NA,NA,0.241211288230834,0,0.241211288230834
1994-02-28,"28-Feb","02/28/1994",1994,-2.1,"02/28/1994",74,0.857052115,1.2,0.1359284654,0.051147541,"Bad",0,NA,NA,"",2,59,NA,0.00080921,0.32531184,9,NA,NA,NA,NA,0.368252328060336,0.0599339677568933,0.368252328060336
1994-03-01,"1-Mar","03/01/1994",1994,-4.8,"03/01/1994",73,0.6999945591,1.4,0.1152891039,0.0619672131,"Bad",0,NA,NA,"",3,60,NA,0.00078244,0.27147377,9,NA,NA,NA,NA,0.311922853100802,0,0.311922853100802
1994-03-02,"2-Mar","03/02/1994",1994,-5.9,"03/02/1994",71,0.6437096399,1.2,0.1138722353,0.0570491803,"Bad",0,NA,NA,"",3,61,NA,0.00078063,0.26773693,9,NA,NA,NA,NA,0.307995609623218,0,0.307995609623218
1994-03-03,"3-Mar","03/03/1994",1994,-9.1,"03/03/1994",74,0.5020987354,1.3,0.0796328594,0.0554098361,"Bad",0,NA,NA,"",3,62,NA,0.00073801,0.17580535,9,NA,NA,NA,NA,0.210673360088982,0,0.210673360088982
1994-03-04,"4-Mar","03/04/1994",1994,-5.7,"03/04/1994",85,0.6536342084,2.7,0.0598075301,0.0663934426,"Bad",0.4,NA,NA,"",3,63,NA,0.00071429,0.12111821,9,NA,NA,NA,NA,0.152142448247014,0,0.152142448247014
1994-03-05,"5-Mar","03/05/1994",1994,-3.4,"03/05/1994",91,0.7779154928,4.3,0.0427075606,0.063442623,"Bad",6.1,NA,NA,"",3,64,NA,0.00069437,0.07307007,10,NA,NA,NA,NA,0.100330460580512,0,0.100330460580512
1994-03-06,"6-Mar","03/06/1994",1994,-3.9,"03/06/1994",90,0.7492468857,4.3,0.04570406,0.0704918033,"Bad",10,NA,NA,"",3,65,NA,0.00069783,0.08154923,10,NA,NA,NA,NA,0.109499944528949,0,0.109499944528949
1994-03-07,"7-Mar","03/07/1994",1994,-2.7,"03/07/1994",92,0.8196832405,4,0.0400005421,0.0524590164,"Bad",0.2,NA,NA,"",3,66,NA,0.00069126,0.06538818,10,NA,NA,NA,NA,0.0920135276101542,0.0287678049270211,0.0920135276101542
1994-03-08,"8-Mar","03/08/1994",1994,-0.7,"03/08/1994",92,0.9501699,4.1,0.0463682911,0.0537704918,"Bad",2.5,NA,NA,"",3,67,NA,0.00069859,0.08342536,10,NA,NA,NA,NA,0.111527309530025,0.134634804308886,0.111527309530025
1994-03-09,"9-Mar","03/09/1994",1994,-2.7,"03/09/1994",88,0.8196832405,4.7,0.0600008132,0.0924590164,"Bad",3.2,NA,NA,"",3,68,NA,0.00071452,0.12165662,10,NA,NA,NA,NA,0.152720995119957,0.0287678049270211,0.152720995119957
1994-03-10,"10-Mar","03/10/1994",1994,-0.4,"03/10/1994",76,0.9712501102,3.3,0.1421910161,0.1298360656,"Bad",0,NA,NA,"",3,69,NA,0.00081749,0.34142927,10,NA,NA,NA,NA,0.385023501911268,0.15101021528994,0.385023501911268
1994-03-11,"11-Mar","03/11/1994",1994,-1.4,"03/11/1994",83,0.9025488931,3.6,0.0935943202,0.1003278689,"Bad",0,NA,NA,"",3,70,NA,0.00075514,0.21367186,10,NA,NA,NA,NA,0.250924041124777,0.0969338857009616,0.250924041124777
1994-03-12,"12-Mar","03/12/1994",1994,-1.3,"03/12/1994",84,0.9092198895,3.6,0.0887398612,0.0944262295,"Bad",0,NA,NA,"",3,71,NA,0.00074914,0.20056542,11,NA,NA,NA,NA,0.237018220372282,0.102276505739317,0.237018220372282
1994-03-13,"13-Mar","03/13/1994",1994,0.7,"03/13/1994",84,1.0521268307,3.5,0.1026875787,0.0918032787,"Bad",0.2,NA,NA,"",3,72,NA,0.00076647,0.23805198,11,NA,NA,NA,NA,0.27671806358845,0.212193019792156,0.27671806358845
1994-03-14,"14-Mar","03/14/1994",1994,-0.5,"03/14/1994",85,0.9641778738,4.1,0.0882222755,0.1008196721,"Bad",0.9,NA,NA,"",3,73,NA,0.00074851,0.19916425,11,NA,NA,NA,NA,0.235529965337775,0.145537102904557,0.235529965337775
1994-03-15,"15-Mar","03/15/1994",1994,-3,"03/15/1994",78,0.801545659,3.3,0.1075674274,0.1190163934,"Bad",0.9,NA,NA,"",3,74,NA,0.00077262,0.25104431,11,NA,NA,NA,NA,0.290424913826152,0.0133717380630933,0.290424913826152
1994-03-16,"16-Mar","03/16/1994",1994,-3.1,"03/16/1994",77,0.7955792887,2.9,0.1116197742,0.1093442623,"Bad",0.2,NA,NA,"",3,75,NA,0.00077776,0.26178539,11,NA,NA,NA,NA,0.301736162991719,0.00826717484214263,0.301736162991719
1994-03-17,"17-Mar","03/17/1994",1994,-1.4,"03/17/1994",86,0.9025488931,3,0.0770776755,0.068852459,"Bad",0,NA,NA,"",3,76,NA,0.00073492,0.16881772,11,NA,NA,NA,NA,0.203220885907137,0.0969338857009616,0.203220885907137
